,Unnamed: 0,date2,hour,Daily Weight count,blob_sent_hourly mean,vader_sent_hourly mean,day n hour,tweet dir,vsent dir,bsent dir,bsent movement,tweet movement,vsent movement,vesent movement,Close,5hr MA,price dir,movement,date2,month,hour
3408,3408,2019-05-27,16,1529,0.07513551239,0.1207247928,2019-05-27-16.0,146,-0.0409008953,0.004211299996,0,1,1,0,8645.42,8750.026,-8.314,0,2019-05-27,5,4
3409,3409,2019-05-27,17,1257,0.122062277,0.1782644964,2019-05-27-17.0,-272,0.05753970367,0.04692676462,0,0,1,0,8633,8720.73,-29.296,0,2019-05-27,5,5
3410,3410,2019-05-27,18,1247,0.1033268666,0.1443483555,2019-05-27-18.0,-10,-0.03391614091,-0.01873541042,0,0,1,0,8746.03,8717.064,-3.666,0,2019-05-27,5,6
3411,3411,2019-05-27,19,1256,0.1196343073,0.1457355128,2019-05-27-19.0,9,0.001387157283,0.01630744068,0,1,1,0,8762.57,8717.204,0.14,1,2019-05-27,5,7
3412,3412,2019-05-27,20,1163,0.09484142126,0.1302088943,2019-05-27-20.0,-93,-0.0155266185,-0.02479288601,0,0,1,0,8710.35,8699.474,-17.73,0,2019-05-27,5,8
3413,3413,2019-05-27,21,984,0.06430297905,0.1411539247,2019-05-27-21.0,-179,0.01094503042,-0.03053844222,0,0,1,0,8767.95,8723.98,24.506,1,2019-05-27,5,9
3414,3414,2019-05-27,22,939,0.1121796333,0.2011661393,2019-05-27-22.0,-45,0.06001221452,0.04787665424,0,0,1,0,8763.68,8750.116,26.136,1,2019-05-27,5,10
3415,3415,2019-05-27,23,809,0.08633613757,0.1523102179,2019-05-27-23.0,-130,-0.04885592134,-0.02584349572,0,0,1,0,8756.32,8752.174,2.058,1,2019-05-27,5,11
3416,3416,2019-05-28,0,776,0.05305140018,0.1269175105,2019-05-28-0.0,-33,-0.02539270746,-0.03328473739,0,0,1,0,8728.88,8745.436,-6.738,0,2019-05-28,5,12
3417,3417,2019-05-28,1,854,0.08723804709,0.1781116723,2019-05-28-1.0,78,0.05119416182,0.03418664691,0,1,1,0,8765.38,8756.442,11.006,1,2019-05-28,5,1
3418,3418,2019-05-28,2,764,0.08880244798,0.1742623553,2019-05-28-2.0,-90,-0.003849317018,0.001564400893,0,0,1,0,8772.81,8757.414,0.972,1,2019-05-28,5,2
3419,3419,2019-05-28,3,705,0.06410030641,0.1144110632,2019-05-28-3.0,-59,-0.0598512921,-0.02470214157,0,0,1,0,8763.31,8757.34,-0.074,0,2019-05-28,5,3
3420,3420,2019-05-28,4,672,0.09574438477,0.1605852366,2019-05-28-4.0,-33,0.04617417339,0.03164407835,0,0,1,0,8749.77,8756.03,-1.31,0,2019-05-28,5,4
3421,3421,2019-05-28,5,838,0.08630491925,0.128785611,2019-05-28-5.0,166,-0.03179962556,-0.009439465514,0,1,1,0,8717.58,8753.77,-2.26,0,2019-05-28,5,5
3422,3422,2019-05-28,6,784,0.07393124443,0.1637527838,2019-05-28-6.0,-54,0.03496717284,-0.01237367482,0,0,1,0,8679.46,8736.586,-17.184,0,2019-05-28,5,6
3423,3423,2019-05-28,7,1033,0.04370928449,0.1454260696,2019-05-28-7.0,249,-0.01832671428,-0.03022195994,0,1,1,0,8721.54,8726.332,-10.254,0,2019-05-28,5,7
3424,3424,2019-05-28,8,993,0.09261600385,0.1314195156,2019-05-28-8.0,-40,-0.01400655391,0.04890671936,0,0,1,0,8710.25,8715.72,-10.612,0,2019-05-28,5,8
3425,3425,2019-05-28,9,967,0.07295433437,0.1590655577,2019-05-28-9.0,-26,0.02764604206,-0.01966166948,0,0,1,0,8711.43,8708.052,-7.668,0,2019-05-28,5,9
3426,3426,2019-05-28,10,944,0.05862186825,0.08066540215,2019-05-28-10.0,-23,-0.07840015556,-0.01433246611,0,0,1,0,8683.12,8701.16,-6.892,0,2019-05-28,5,10
3427,3427,2019-05-28,11,1070,0.08807361847,0.1707351633,2019-05-28-11.0,126,0.09006976111,0.02945175022,0,1,1,0,8734.36,8712.14,10.98,1,2019-05-28,5,11
3428,3428,2019-05-28,12,1259,0.08537833892,0.1622190209,2019-05-28-12.0,189,-0.008516142404,-0.002695279548,0,1,1,0,8695.15,8706.862,-5.278,0,2019-05-28,5,12
3429,3429,2019-05-28,13,1309,0.08936543241,0.1604823702,2019-05-28-13.0,50,-0.001736650673,0.003987093488,0,1,1,0,8644.44,8693.7,-13.162,0,2019-05-28,5,1
3430,3430,2019-05-28,14,1330,0.09637980734,0.1959170765,2019-05-28-14.0,21,0.03543470636,0.007014374935,0,1,1,0,8685.8,8688.574,-5.126,0,2019-05-28,5,2
3431,3431,2019-05-28,15,1296,0.09745150061,0.1935967496,2019-05-28-15.0,-34,-0.002320326938,0.001071693265,0,0,1,0,8684.17,8688.784,0.21,1,2019-05-28,5,3
3432,3432,2019-05-28,16,1238,0.1042262616,0.1718393559,2019-05-28-16.0,-58,-0.02175739369,0.006774760998,0,0,1,0,8654.13,8672.738,-16.046,0,2019-05-28,5,4
3433,3433,2019-05-28,17,1225,0.09788134413,0.186225187,2019-05-28-17.0,-13,0.01438583109,-0.006344917481,0,0,1,0,8731.19,8679.946,7.208,1,2019-05-28,5,5
3434,3434,2019-05-28,18,1082,0.1223479005,0.1725107037,2019-05-28-18.0,-143,-0.01371448327,0.02446655638,0,0,1,0,8728.78,8696.814,16.868,1,2019-05-28,5,6
3435,3435,2019-05-28,19,1139,0.0987182876,0.1671800117,2019-05-28-19.0,57,-0.005330692059,-0.0236296129,0,1,1,0,8689.64,8697.582,0.768,1,2019-05-28,5,7
3436,3436,2019-05-28,20,1155,0.08456902923,0.1524520957,2019-05-28-20.0,16,-0.01472791597,-0.01414925837,0,1,1,0,8692.61,8699.27,1.688,1,2019-05-28,5,8
3437,3437,2019-05-28,21,1024,0.09230476451,0.1594567503,2019-05-28-21.0,-131,0.007004654545,0.007735735275,0,0,1,0,8716.53,8711.75,12.48,1,2019-05-28,5,9
3438,3438,2019-05-28,22,1006,0.08558871676,0.1347567051,2019-05-28-22.0,-18,-0.02470004518,-0.006716047747,0,0,1,0,8709.58,8707.428,-4.322,0,2019-05-28,5,10
3439,3439,2019-05-28,23,868,0.09154443941,0.1558648913,2019-05-28-23.0,-138,0.02110818624,0.005955722654,0,0,1,0,8715.64,8704.8,-2.628,0,2019-05-28,5,11
3440,3440,2019-05-29,0,918,0.08257170842,0.1857528788,2019-05-29-0.0,50,0.02988798751,-0.00897273099,0,1,1,0,8679.67,8702.806,-1.994,0,2019-05-29,5,12
3441,3441,2019-05-29,1,784,0.05700100664,0.1530670522,2019-05-29-1.0,-134,-0.03268582665,-0.02557070178,0,0,1,0,8655.67,8695.418,-7.388,0,2019-05-29,5,1
3442,3442,2019-05-29,2,697,0.1145604709,0.1986111522,2019-05-29-2.0,-87,0.04554409999,0.05755946422,0,0,1,0,8643.93,8680.898,-14.52,0,2019-05-29,5,2
3443,3443,2019-05-29,3,683,0.07926101549,0.1446709528,2019-05-29-3.0,-14,-0.05394019933,-0.03529945537,0,0,1,0,8646.01,8668.184,-12.714,0,2019-05-29,5,3
3444,3444,2019-05-29,4,734,0.04988016592,0.1214159435,2019-05-29-4.0,51,-0.02325500936,-0.02938084957,0,1,1,0,8572.45,8639.546,-28.638,0,2019-05-29,5,4
3445,3445,2019-05-29,5,746,0.06058756173,0.1189775631,2019-05-29-5.0,12,-0.002438380346,0.0107073958,0,1,1,0,8454.28,8594.468,-45.078,0,2019-05-29,5,5
3446,3446,2019-05-29,6,739,0.1178511765,0.1875263444,2019-05-29-6.0,-7,0.06854878123,0.05726361472,0,0,1,0,8503.77,8564.088,-30.38,0,2019-05-29,5,6
3447,3447,2019-05-29,7,1096,0.06623722411,0.1248238171,2019-05-29-7.0,357,-0.06270252726,-0.05161395234,0,1,1,0,8547,8544.702,-19.386,0,2019-05-29,5,7
3448,3448,2019-05-29,8,957,0.1055317678,0.1900129887,2019-05-29-8.0,-139,0.06518917157,0.03929454373,0,0,1,0,8599.05,8535.31,-9.392,0,2019-05-29,5,8
3449,3449,2019-05-29,9,971,0.1028343397,0.1966735285,2019-05-29-9.0,14,0.006660539851,-0.002697428126,0,1,1,0,8629.58,8546.736,11.426,1,2019-05-29,5,9
3450,3450,2019-05-29,10,949,0.09733220131,0.1689854033,2019-05-29-10.0,-22,-0.02768812527,-0.005502138409,0,0,1,0,8659.57,8587.794,41.058,1,2019-05-29,5,10
3451,3451,2019-05-29,11,1150,0.09168080835,0.1548249044,2019-05-29-11.0,201,-0.01416049883,-0.005651392953,0,1,1,0,8621,8611.24,23.446,1,2019-05-29,5,11
3452,3452,2019-05-29,12,1231,0.09469394055,0.1883753402,2019-05-29-12.0,81,0.03355043572,0.003013132202,0,1,1,0,8640,8629.84,18.6,1,2019-05-29,5,12
3453,3453,2019-05-29,13,1190,0.06539791043,0.1333827377,2019-05-29-13.0,-41,-0.05499260245,-0.02929603013,0,0,1,0,8718.36,8653.702,23.862,1,2019-05-29,5,1
3454,3454,2019-05-29,14,1420,0.1019654169,0.1674919405,2019-05-29-14.0,230,0.03410920274,0.03656750642,0,1,1,0,8684.32,8664.65,10.948,1,2019-05-29,5,2
3455,3455,2019-05-29,15,1266,0.08516010942,0.1035470453,2019-05-29-15.0,-154,-0.06394489515,-0.01680530744,0,0,1,0,8681.21,8668.978,4.328,1,2019-05-29,5,3
3456,3456,2019-05-29,16,1217,0.1210714163,0.209183236,2019-05-29-16.0,-49,0.1056361907,0.03591130691,0,0,1,0,8705.94,8685.966,16.988,1,2019-05-29,5,4
3457,3457,2019-05-29,17,1225,0.08214931786,0.1916515509,2019-05-29-17.0,8,-0.01753168515,-0.03892209847,0,1,1,0,8664.98,8690.962,4.996,1,2019-05-29,5,5
3458,3458,2019-05-29,18,1225,0.08485055385,0.1425413891,2019-05-29-18.0,0,-0.0491101618,0.002701235991,0,0,1,0,8661.39,8679.568,-11.394,0,2019-05-29,5,6
3459,3459,2019-05-29,19,1055,0.09046863688,0.1462959002,2019-05-29-19.0,-170,0.003754511128,0.005618083032,0,0,1,0,8677.51,8678.206,-1.362,0,2019-05-29,5,7
3460,3460,2019-05-29,20,1127,0.06015631747,0.1448541101,2019-05-29-20.0,72,-0.00144179012,-0.03031231941,0,1,1,0,8634.04,8668.772,-9.434,0,2019-05-29,5,8
3461,3461,2019-05-29,21,1107,0.09951454368,0.1425511931,2019-05-29-21.0,-20,-0.002302916958,0.03935822621,0,0,1,0,8638.66,8655.316,-13.456,0,2019-05-29,5,9
3462,3462,2019-05-29,22,1044,0.1259808886,0.1783020682,2019-05-29-22.0,-63,0.0357508751,0.02646634493,0,0,1,0,8656,8653.52,-1.796,0,2019-05-29,5,10
3463,3463,2019-05-29,23,934,0.08100873638,0.1669605486,2019-05-29-23.0,-110,-0.01134151959,-0.04497215223,0,0,1,0,8645.68,8650.378,-3.142,0,2019-05-29,5,11
3464,3464,2019-05-30,1,345,0.1234349988,0.1962293699,2019-05-30-1.0,-589,0.02926882123,0.0424262624,0,0,1,0,8621.88,8646.862,-2.432,0,2019-05-30,5,1
3465,3465,2019-05-30,2,717,0.05761403198,0.1164161494,2019-05-30-2.0,372,-0.07981322049,-0.0658209668,0,1,1,0,8592.23,8637.576,-9.286,0,2019-05-30,5,2
3466,3466,2019-05-30,3,649,0.07566806186,0.1876836329,2019-05-30-3.0,-68,0.07126748356,0.01805402988,0,0,1,0,8672.47,8640.87,3.294,1,2019-05-30,5,3
3467,3467,2019-05-30,4,702,0.07571195966,0.1750632733,2019-05-30-4.0,53,-0.01262035967,4.39E-05,0,1,1,0,8678,8647.334,6.464,1,2019-05-30,5,4
3468,3468,2019-05-30,5,756,0.09216512522,0.2089740202,2019-05-30-5.0,54,0.03391074692,0.01645316556,0,1,1,0,8705.52,8654.02,6.686,1,2019-05-30,5,5
3469,3469,2019-05-30,6,843,0.1045344014,0.1661533194,2019-05-30-6.0,87,-0.04282070083,0.01236927618,0,1,1,0,8700,8669.644,15.624,1,2019-05-30,5,6
3470,3470,2019-05-30,7,1045,0.0500140606,0.1140244897,2019-05-30-7.0,202,-0.05212882971,-0.0545203408,0,1,1,0,8696.71,8690.54,20.896,1,2019-05-30,5,7
3471,3471,2019-05-30,8,1013,0.09902602074,0.1198228595,2019-05-30-8.0,-32,0.005798369801,0.04901196013,0,0,1,0,8701.15,8696.276,5.736,1,2019-05-30,5,8
3472,3472,2019-05-30,9,998,0.0934688006,0.1206571028,2019-05-30-9.0,-15,0.0008342433801,-0.005557220134,0,0,1,0,8713.59,8703.394,7.118,1,2019-05-30,5,9
3473,3473,2019-05-30,10,878,0.09542497283,0.1449567712,2019-05-30-10.0,-120,0.02429966835,0.001956172223,0,0,1,0,8722.73,8706.836,3.442,1,2019-05-30,5,10
3474,3474,2019-05-30,11,1360,0.06736326575,0.1175928092,2019-05-30-11.0,482,-0.02736396198,-0.02806170708,0,1,1,0,8724.75,8711.786,4.95,1,2019-05-30,5,11
3475,3475,2019-05-30,12,1236,0.09692155005,0.1297172248,2019-05-30-12.0,-124,0.01212441563,0.0295582843,0,0,1,0,8713.78,8715.2,3.414,1,2019-05-30,5,12
3476,3476,2019-05-30,13,1327,0.09335071669,0.1397603466,2019-05-30-13.0,91,0.01004312174,-0.003570833361,0,1,1,0,8706,8716.17,0.97,1,2019-05-30,5,1
3477,3477,2019-05-30,14,1355,0.1036888605,0.1740745972,2019-05-30-14.0,28,0.0343142506,0.01033814384,0,1,1,0,8707.91,8715.034,-1.136,0,2019-05-30,5,2
3478,3478,2019-05-30,15,1361,0.08644863031,0.1665858369,2019-05-30-15.0,6,-0.007488760333,-0.01724023022,0,1,1,0,8941.25,8758.738,43.704,1,2019-05-30,5,3
3479,3479,2019-05-30,16,2018,0.08848008319,0.07991881148,2019-05-30-16.0,657,-0.08666702537,0.002031452879,0,1,1,0,8645,8742.788,-15.95,0,2019-05-30,5,4
3480,3480,2019-05-30,17,1481,0.08329124324,0.10973294,2019-05-30-17.0,-537,0.02981412849,-0.005188839956,0,0,1,0,8600.46,8720.124,-22.664,0,2019-05-30,5,5
3481,3481,2019-05-30,18,1340,0.08704804142,0.169355599,2019-05-30-18.0,-141,0.05962265905,0.003756798187,0,0,1,0,8652.27,8709.378,-10.746,0,2019-05-30,5,6
3482,3482,2019-05-30,19,1177,0.08102597702,0.1263289436,2019-05-30-19.0,-163,-0.0430266554,-0.006022064405,0,0,1,0,8620.22,8691.84,-17.538,0,2019-05-30,5,7
3483,3483,2019-05-30,20,1172,0.08067800302,0.09381157315,2019-05-30-20.0,-5,-0.03251737047,-0.0003479740021,0,0,1,0,8462.73,8596.136,-95.704,0,2019-05-30,5,8
3484,3484,2019-05-30,21,1316,0.1035269329,0.1406144025,2019-05-30-21.0,144,0.0468028294,0.02284892987,0,1,1,0,8211.63,8509.462,-86.674,0,2019-05-30,5,9
3485,3485,2019-05-30,22,1073,0.07548083147,0.1352365262,2019-05-30-22.0,-243,-0.005377876355,-0.02804610142,0,0,1,0,8261.86,8441.742,-67.72,0,2019-05-30,5,10
3486,3486,2019-05-30,23,938,0.07113494562,0.1171355198,2019-05-30-23.0,-135,-0.01810100642,-0.00434588585,0,0,1,0,8269.54,8365.196,-76.546,0,2019-05-30,5,11
3487,3487,2019-05-31,0,860,0.06527359031,0.1151272322,2019-05-31-0.0,-78,-0.002008287564,-0.005861355313,0,0,1,0,8309.34,8303.02,-62.176,0,2019-05-31,5,12
3488,3488,2019-05-31,1,859,0.07063373063,0.09270660368,2019-05-31-1.0,-1,-0.02242062853,0.00536014032,0,0,1,0,8342.09,8278.892,-24.128,0,2019-05-31,5,1
3489,3489,2019-05-31,2,669,0.1029085559,0.1325318848,2019-05-31-2.0,-190,0.03982528115,0.0322748253,0,0,1,0,8291.83,8294.932,16.04,1,2019-05-31,5,2
3490,3490,2019-05-31,3,650,0.06205904247,0.1463168002,2019-05-31-3.0,-19,0.0137849154,-0.04084951346,0,0,1,0,8263.84,8295.328,0.396,1,2019-05-31,5,3
3491,3491,2019-05-31,4,614,0.07504261046,0.101981896,2019-05-31-4.0,-36,-0.04433490427,0.01298356799,0,0,1,0,8155.67,8272.554,-22.774,0,2019-05-31,5,4
3492,3492,2019-05-31,5,694,0.1036364715,0.1592356514,2019-05-31-5.0,80,0.05725375545,0.02859386104,0,1,1,0,8247.62,8260.21,-12.344,0,2019-05-31,5,5
3493,3493,2019-05-31,6,728,0.09531350554,0.1327087005,2019-05-31-6.0,34,-0.02652695096,-0.008322965965,0,1,1,0,8302.92,8252.376,-7.834,0,2019-05-31,5,6
3494,3494,2019-05-31,7,991,0.06422098769,0.1272617057,2019-05-31-7.0,263,-0.005446994719,-0.03109251785,0,1,1,0,8311.72,8256.354,3.978,1,2019-05-31,5,7
3495,3495,2019-05-31,8,955,0.07979909719,0.1421155558,2019-05-31-8.0,-36,0.01485385003,0.0155781095,0,0,1,0,8290.48,8261.682,5.328,1,2019-05-31,5,8
3496,3496,2019-05-31,9,826,0.08440161692,0.09602018755,2019-05-31-9.0,-129,-0.04609536821,0.004602519728,0,0,1,0,8309.9,8292.528,30.846,1,2019-05-31,5,9
3497,3497,2019-05-31,10,872,0.0725855429,0.1567385967,2019-05-31-10.0,46,0.06071840911,-0.01181607401,0,1,1,0,8306.22,8304.248,11.72,1,2019-05-31,5,10
3498,3498,2019-05-31,11,1099,0.0677367844,0.1465620376,2019-05-31-11.0,227,-0.01017655904,-0.004848758504,0,1,1,0,8284.46,8300.556,-3.692,0,2019-05-31,5,11
3499,3499,2019-05-31,12,1173,0.06816446852,0.1687660941,2019-05-31-12.0,74,0.02220405651,0.0004276841155,0,1,1,0,8333.86,8304.984,4.428,1,2019-05-31,5,12
3500,3500,2019-05-31,13,1363,0.08466938087,0.1869592645,2019-05-31-13.0,190,0.01819317037,0.01650491235,0,1,1,0,8413.45,8329.578,24.594,1,2019-05-31,5,1
3501,3501,2019-05-31,14,1248,0.08255380852,0.1065018066,2019-05-31-14.0,-115,-0.08045745792,-0.002115572346,0,0,1,0,8413.33,8350.264,20.686,1,2019-05-31,5,2
3502,3502,2019-05-31,15,1325,0.07924875432,0.146546536,2019-05-31-15.0,77,0.0400447294,-0.003305054205,0,1,1,0,8349.52,8358.924,8.66,1,2019-05-31,5,3
3503,3503,2019-05-31,16,1163,0.1226432441,0.193835367,2019-05-31-16.0,-162,0.04728883098,0.04339448974,0,0,1,0,8380,8378.032,19.108,1,2019-05-31,5,4
3504,3504,2019-05-31,17,1193,0.06744707173,0.1220580623,2019-05-31-17.0,30,-0.07177730469,-0.05519617233,0,1,1,0,8400.44,8391.348,13.316,1,2019-05-31,5,5
3505,3505,2019-05-31,18,1107,0.06873356127,0.108660315,2019-05-31-18.0,-86,-0.0133977473,0.001286489537,0,0,1,0,8404.05,8389.468,-1.88,0,2019-05-31,5,6
3506,3506,2019-05-31,19,1018,0.1001292905,0.14622063,2019-05-31-19.0,-89,0.03756031506,0.0313957292,0,0,1,0,8442.75,8395.352,5.884,1,2019-05-31,5,7
3507,3507,2019-05-31,20,1035,0.1042012625,0.1575563233,2019-05-31-20.0,17,0.01133569329,0.00407197198,0,1,1,0,8506.24,8426.696,31.344,1,2019-05-31,5,8
3508,3508,2019-05-31,21,1002,0.09812613207,0.1522575933,2019-05-31-21.0,-33,-0.00529873001,-0.006075130381,0,0,1,0,8532.02,8457.1,30.404,1,2019-05-31,5,9
3509,3509,2019-05-31,22,930,0.1119172184,0.1532457802,2019-05-31-22.0,-72,0.0009881868719,0.01379108629,0,0,1,0,8513.84,8479.78,22.68,1,2019-05-31,5,10
3510,3510,2019-05-31,23,816,0.07366819845,0.1082992298,2019-05-31-23.0,-114,-0.04494655042,-0.03824901991,0,0,1,0,8555,8509.97,30.19,1,2019-05-31,5,11
3511,3511,2019-06-01,0,798,0.06352668815,0.1142303867,2019-06-01-0.0,-18,0.00593115692,-0.01014151031,0,0,1,0,8585.99,8538.618,28.648,1,2019-06-01,6,12
3512,3512,2019-06-01,1,766,0.09488929537,0.09963318622,2019-06-01-1.0,-32,-0.01459720047,0.03136260722,0,0,1,0,8567.58,8550.886,12.268,1,2019-06-01,6,1
3513,3513,2019-06-01,2,706,0.08770667485,0.170175117,2019-06-01-2.0,-60,0.07054193077,-0.007182620513,0,0,1,0,8555,8555.482,4.596,1,2019-06-01,6,2
3514,3514,2019-06-01,3,591,0.05891080978,0.1738410858,2019-06-01-3.0,-115,0.003665968838,-0.02879586507,0,0,1,0,8552.75,8563.264,7.782,1,2019-06-01,6,3
3515,3515,2019-06-01,4,568,0.06295835512,0.1322502468,2019-06-01-4.0,-23,-0.04159083902,0.004047545333,0,0,1,0,8561.23,8564.51,1.246,1,2019-06-01,6,4
3516,3516,2019-06-01,5,555,0.06058210605,0.1184428258,2019-06-01-5.0,-13,-0.01380742103,-0.002376249066,0,0,1,0,8476.28,8542.568,-21.942,0,2019-06-01,6,5
3517,3517,2019-06-01,6,578,0.1026388109,0.1330249974,2019-06-01-6.0,23,0.01458217163,0.04205670482,0,1,1,0,8525.61,8534.174,-8.394,0,2019-06-01,6,6
3518,3518,2019-06-01,7,584,0.07797655466,0.1911234455,2019-06-01-7.0,6,0.05809844811,-0.02466225621,0,1,1,0,8539.26,8531.026,-3.148,0,2019-06-01,6,7
3519,3519,2019-06-01,8,720,0.0854626938,0.1791168985,2019-06-01-8.0,136,-0.01200654701,0.007486139134,0,1,1,0,8554.19,8531.314,0.288,1,2019-06-01,6,8
3520,3520,2019-06-01,9,658,0.09159457743,0.1683339547,2019-06-01-9.0,-62,-0.0107829438,0.006131883628,0,0,1,0,8577.26,8534.52,3.206,1,2019-06-01,6,9
3521,3521,2019-06-01,10,681,0.1244882792,0.2352957768,2019-06-01-10.0,23,0.06696182205,0.03289370173,0,1,1,0,8551.27,8549.518,14.998,1,2019-06-01,6,10
3522,3522,2019-06-01,11,708,0.08375386417,0.1858827037,2019-06-01-11.0,27,-0.049413073,-0.04073441499,0,1,1,0,8566,8557.596,8.078,1,2019-06-01,6,11
3523,3523,2019-06-01,12,816,0.1054725909,0.1392538988,2019-06-01-12.0,108,-0.04662880494,0.02171872678,0,1,1,0,8544.16,8558.576,0.98,1,2019-06-01,6,12
3524,3524,2019-06-01,13,837,0.08319421602,0.1689979398,2019-06-01-13.0,21,0.029744041,-0.02227837492,0,1,1,0,8504.51,8548.64,-9.936,0,2019-06-01,6,1
3525,3525,2019-06-01,14,863,0.1287850843,0.1934642022,2019-06-01-14.0,26,0.02446626243,0.04559086829,0,1,1,0,8481.59,8529.506,-19.134,0,2019-06-01,6,2
3526,3526,2019-06-01,15,811,0.1096175888,0.2116946427,2019-06-01-15.0,-52,0.01823044047,-0.01916749554,0,0,1,0,8530.21,8525.294,-4.212,0,2019-06-01,6,3
3527,3527,2019-06-01,16,838,0.07264136549,0.1954319923,2019-06-01-16.0,27,-0.01626265038,-0.03697622328,0,1,1,0,8554.93,8523.08,-2.214,0,2019-06-01,6,4
3528,3528,2019-06-01,17,839,0.06217912928,0.1639105454,2019-06-01-17.0,1,-0.03152144695,-0.01046223621,0,1,1,0,8517.91,8517.83,-5.25,0,2019-06-01,6,5
3529,3529,2019-06-01,18,824,0.09299302381,0.1531093093,2019-06-01-18.0,-15,-0.01080123604,0.03081389453,0,0,1,0,8494.49,8515.826,-2.004,0,2019-06-01,6,6
3530,3530,2019-06-01,19,780,0.1143865633,0.2609812759,2019-06-01-19.0,-44,0.1078719666,0.02139353947,0,0,1,0,8530.11,8525.53,9.704,1,2019-06-01,6,7
3531,3531,2019-06-01,20,821,0.07156807587,0.1775368132,2019-06-01-20.0,41,-0.08344446265,-0.04281848741,0,1,1,0,8546.18,8528.724,3.194,1,2019-06-01,6,8
3532,3532,2019-06-01,21,822,0.1108484619,0.2453977648,2019-06-01-21.0,1,0.06786095159,0.03928038598,0,1,1,0,8584.18,8534.574,5.85,1,2019-06-01,6,9
3533,3533,2019-06-01,22,718,0.1018622104,0.1660630918,2019-06-01-22.0,-104,-0.079334673,-0.008986251405,0,0,1,0,8577.11,8546.414,11.84,1,2019-06-01,6,10
3534,3534,2019-06-01,23,689,0.1016373883,0.130328514,2019-06-01-23.0,-29,-0.03573457787,-0.0002248221486,0,0,1,0,8544.07,8556.33,9.916,1,2019-06-01,6,11
3535,3535,2019-06-02,0,649,0.1025083961,0.2189258884,2019-06-02-0.0,-40,0.0885973744,0.0008710077956,0,0,1,0,8564.83,8563.274,6.944,1,2019-06-02,6,12
3536,3536,2019-06-02,1,569,0.08835670454,0.134711102,2019-06-02-1.0,-80,-0.08421478641,-0.01415169156,0,0,1,0,8571.46,8568.33,5.056,1,2019-06-02,6,1
3537,3537,2019-06-02,2,589,0.09279227752,0.1942949662,2019-06-02-2.0,20,0.05958386424,0.004435572989,0,1,1,0,8551.54,8561.802,-6.528,0,2019-06-02,6,2
3538,3538,2019-06-02,3,551,0.09316330783,0.1816253415,2019-06-02-3.0,-38,-0.01266962466,0.0003710303066,0,0,1,0,8544.1,8555.2,-6.602,0,2019-06-02,6,3
3539,3539,2019-06-02,4,513,0.1285897649,0.2065414046,2019-06-02-4.0,-38,0.02491606303,0.03542645707,0,0,1,0,8566.26,8559.638,4.438,1,2019-06-02,6,4
3540,3540,2019-06-02,5,520,0.07229447069,0.06811923068,2019-06-02-5.0,7,-0.1384221739,-0.05629529421,0,1,1,0,8581.25,8562.922,3.284,1,2019-06-02,6,5
3541,3541,2019-06-02,6,502,0.108715715,0.144132604,2019-06-02-6.0,-18,0.07601337333,0.03642124428,0,0,1,0,8580,8564.63,1.708,1,2019-06-02,6,6
3542,3542,2019-06-02,7,594,0.1043428017,0.1931374573,2019-06-02-7.0,92,0.04900485329,-0.004372913287,0,1,1,0,8703.51,8595.024,30.394,1,2019-06-02,6,7
3543,3543,2019-06-02,8,648,0.1127804502,0.2133795462,2019-06-02-8.0,54,0.02024208889,0.008437648497,0,1,1,0,8717.38,8629.68,34.656,1,2019-06-02,6,8
3544,3544,2019-06-02,9,688,0.05438459478,0.106069314,2019-06-02-9.0,40,-0.1073102322,-0.0583958554,0,1,1,0,8696.38,8655.704,26.024,1,2019-06-02,6,9
3545,3545,2019-06-02,10,644,0.1000176278,0.1800562136,2019-06-02-10.0,-44,0.07398689962,0.04563303299,0,0,1,0,8715.05,8682.464,26.76,1,2019-06-02,6,10
3546,3546,2019-06-02,11,688,0.1050372053,0.1509783585,2019-06-02-11.0,44,-0.02907785519,0.005019577564,0,1,1,0,8722.04,8710.872,28.408,1,2019-06-02,6,11
3547,3547,2019-06-02,12,827,0.09432143163,0.185703024,2019-06-02-12.0,139,0.03472466556,-0.0107157737,0,1,1,0,8785.19,8727.208,16.336,1,2019-06-02,6,12
3548,3548,2019-06-02,13,902,0.08002652749,0.2019967025,2019-06-02-13.0,75,0.01629367846,-0.01429490415,0,1,1,0,8661.96,8716.124,-11.084,0,2019-06-02,6,1
3549,3549,2019-06-02,14,851,0.05874938771,0.1404026612,2019-06-02-14.0,-51,-0.06159404126,-0.02127713977,0,0,1,0,8663.59,8709.566,-6.558,0,2019-06-02,6,2
3550,3550,2019-06-02,15,797,0.09436718306,0.198038195,2019-06-02-15.0,-54,0.05763553375,0.03561779535,0,0,1,0,8678.22,8702.2,-7.366,0,2019-06-02,6,3
3551,3551,2019-06-02,16,763,0.1262906732,0.2209978334,2019-06-02-16.0,-34,0.02295963848,0.03192349019,0,0,1,0,8678.51,8693.494,-8.706,0,2019-06-02,6,4
3552,3552,2019-06-02,17,806,0.05886193822,0.0669192037,2019-06-02-17.0,43,-0.1540786298,-0.06742873503,0,1,1,0,8642.13,8664.882,-28.612,0,2019-06-02,6,5
